VegetationID,EpochID,Name,Physiognomy
793,2,East Cascades Mesic Montane Mixed-Conifer Forest and Woodland,Conifer
794,2,Great Basin Pinyon-Juniper Woodland,Conifer
795,2,Klamath-Siskiyou Lower Montane Serpentine Mixed Conifer Woodland,Conifer
796,2,Klamath-Siskiyou Upper Montane Serpentine Mixed Conifer Woodland,Conifer
797,2,Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland,Conifer
798,2,Mediterranean California Mesic Mixed Conifer Forest and Woodland,Conifer
799,2,Mediterranean California Mixed Oak Woodland,Hardwood
800,2,Mediterranean California Lower Montane Black Oak-Conifer Forest and Woodland,Conifer
801,2,California Montane Jeffrey Pine(-Ponderosa Pine) Woodland,Conifer
802,2,Mediterranean California Red Fir Forest,Conifer
803,2,Mediterranean California Subalpine Woodland,Conifer
804,2,Mediterranean California Mesic Serpentine Woodland and Chaparral,Shrubland
805,2,North Pacific Dry Douglas-fir(-Madrone) Forest and Woodland,Conifer
806,2,North Pacific Maritime Dry-Mesic Douglas-fir-Western Hemlock Forest,Conifer
807,2,North Pacific Maritime Mesic Subalpine Parkland,Conifer
808,2,North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest,Conifer
809,2,North Pacific Mountain Hemlock Forest-Wet,Conifer
810,2,North Pacific Mountain Hemlock Forest-Xeric,Conifer
811,2,North Pacific Mesic Western Hemlock-Silver Fir Forest,Conifer
812,2,Mediterranean California Mixed Evergreen Forest-Interior,Conifer
813,2,Northern California Mesic Subalpine Woodland,Conifer
814,2,Northern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest,Conifer
815,2,Northern Rocky Mountain Subalpine Woodland and Parkland,Conifer
816,2,Northern Rocky Mountain Ponderosa Pine Woodland and Savanna-Mesic,Conifer
817,2,Northern Rocky Mountain Ponderosa Pine Woodland and Savanna-Xeric,Conifer
818,2,Rocky Mountain Subalpine Mesic-Wet Spruce-Fir Forest and Woodland,Conifer
819,2,Sierra Nevada Subalpine Lodgepole Pine Forest and Woodland,Conifer
820,2,East Cascades Oak-Ponderosa Pine Forest and Woodland,Conifer
821,2,Inter-Mountain Basins Curl-leaf Mountain Mahogany Woodland and Shrubland,Shrubland
822,2,North Pacific Broadleaf Landslide Forest and Shrubland,Hardwood
823,2,North Pacific Dry and Mesic Alpine Dwarf-Shrubland or Fell-field or Meadow,Shrubland
824,2,Inter-Mountain Basins Big Sagebrush Shrubland,Shrubland
825,2,Inter-Mountain Basins Mixed Salt Desert Scrub,Shrubland
826,2,California Mesic Chaparral,Shrubland
827,2,California Montane Woodland and Chaparral,Shrubland
828,2,Great Basin Semi-Desert Chaparral,Shrubland
829,2,Northern and Central California Dry-Mesic Chaparral,Shrubland
830,2,California Lower Montane Blue Oak-Foothill Pine Woodland and Savanna,Hardwood
831,2,Willamette Valley Upland Prairie and Savanna,Hardwood
832,2,Columbia Plateau Steppe and Grassland,Grassland
833,2,Columbia Plateau Low Sagebrush Steppe,Shrubland
834,2,Inter-Mountain Basins Big Sagebrush Steppe,Shrubland
835,2,Inter-Mountain Basins Montane Sagebrush Steppe,Shrubland
836,2,Inter-Mountain Basins Semi-Desert Shrub-Steppe,Shrubland
837,2,Inter-Mountain Basins Semi-Desert Grassland,Grassland
838,2,California Montane Riparian Systems,Riparian
839,2,Inter-Mountain Basins Greasewood Flat,Shrubland
840,2,Inter-Mountain Basins Montane Riparian Systems,Riparian
841,2,North Pacific Lowland Riparian Forest and Shrubland,Riparian
842,2,North Pacific Montane Riparian Woodland and Shrubland-Wet,Riparian
843,2,North Pacific Montane Riparian Woodland and Shrubland-Dry,Riparian
844,2,Northern Rocky Mountain Foothill Conifer Wooded Steppe,Conifer
845,2,Rocky Mountain Poor-Site Lodgepole Pine Forest,Conifer
846,2,Klamath-Siskiyou Xeromorphic Serpentine Savanna and Chaparral,Conifer
847,2,North Pacific Alpine and Subalpine Dry Grassland,Grassland
848,2,Sierran-Intermontane Desert Western White Pine-White Fir Woodland,Conifer
849,2,North Pacific Wooded Volcanic Flowage,Conifer
850,2,North Pacific Dry-Mesic Silver Fir-Western Hemlock-Douglas-fir Forest,Conifer
851,2,North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest,Conifer
852,2,Western Great Plains Sparsely Vegetated Systems,Sparse
853,2,Rocky Mountain Aspen Forest and Woodland,Hardwood
854,2,Northern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest-Ponderosa Pine-Douglas-fir,Conifer
855,2,Northern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest-Lodgepole Pine,Conifer
856,2,Northern Rocky Mountain Subalpine Woodland and Parkland,Conifer
857,2,Rocky Mountain Foothill Limber Pine-Juniper Woodland,Conifer
858,2,Southern Rocky Mountain Ponderosa Pine Woodland,Conifer
859,2,Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland,Conifer
860,2,Rocky Mountain Subalpine Mesic-Wet Spruce-Fir Forest and Woodland,Conifer
861,2,Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland,Hardwood-Conifer
862,2,Northwestern Great Plains Shrubland,Shrubland
863,2,Northern Rocky Mountain Montane-Foothill Deciduous Shrubland,Shrubland
864,2,Southern Rocky Mountain Ponderosa Pine Savanna,Conifer
865,2,Inter-Mountain Basins Big Sagebrush Steppe,Shrubland
866,2,Inter-Mountain Basins Montane Sagebrush Steppe,Shrubland
867,2,Northern Rocky Mountain Lower Montane-Foothill-Valley Grassland,Grassland
868,2,Northern Rocky Mountain Subalpine-Upper Montane Grassland,Grassland
869,2,Northwestern Great Plains Mixedgrass Prairie,Grassland
870,2,Rocky Mountain Subalpine-Montane Mesic Meadow,Grassland
871,2,Western Great Plains Sand Prairie,Grassland
872,2,Inter-Mountain Basins Greasewood Flat,Shrubland
873,2,Rocky Mountain Montane Riparian Systems,Riparian
874,2,Rocky Mountain Subalpine/Upper Montane Riparian Systems,Riparian
875,2,Western Great Plains Floodplain Systems,Riparian
876,2,Western Great Plains Wooded Draw and Ravine,Shrubland
877,2,Western Great Plains Depressional Wetland Systems,Riparian
878,2,Inter-Mountain Basins Sparsely Vegetated Systems,Sparse
879,2,Rocky Mountain Aspen Forest and Woodland,Hardwood
880,2,Colorado Plateau Pinyon-Juniper Woodland,Conifer
881,2,Rocky Mountain Foothill Limber Pine-Juniper Woodland,Conifer
882,2,Rocky Mountain Lodgepole Pine Forest,Conifer
883,2,Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland,Conifer
884,2,Southern Rocky Mountain Ponderosa Pine Woodland,Conifer
885,2,Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland,Conifer
886,2,Rocky Mountain Subalpine Mesic-Wet Spruce-Fir Forest and Woodland,Conifer
887,2,Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland,Hardwood-Conifer
888,2,Inter-Mountain Basins Curl-leaf Mountain Mahogany Woodland and Shrubland,Shrubland
889,2,Inter-Mountain Basins Mat Saltbush Shrubland,Shrubland
890,2,Wyoming Basins Dwarf Sagebrush Shrubland and Steppe,Shrubland
891,2,Inter-Mountain Basins Big Sagebrush Shrubland-Basin Big Sagebrush,Shrubland
892,2,Inter-Mountain Basins Big Sagebrush Shrubland-Wyoming Big Sagebrush,Shrubland
893,2,Inter-Mountain Basins Mixed Salt Desert Scrub,Shrubland
894,2,Rocky Mountain Lower Montane-Foothill Shrubland-No True Mountain Mahogany,Shrubland
895,2,Rocky Mountain Lower Montane-Foothill Shrubland-True Mountain Mahogany,Shrubland
896,2,Northern Rocky Mountain Montane-Foothill Deciduous Shrubland,Shrubland
897,2,Inter-Mountain Basins Juniper Savanna,Conifer
898,2,Inter-Mountain Basins Montane Sagebrush Steppe,Shrubland
899,2,Inter-Mountain Basins Semi-Desert Shrub-Steppe,Shrubland
900,2,Inter-Mountain Basins Semi-Desert Grassland,Grassland
901,2,Northern Rocky Mountain Lower Montane-Foothill-Valley Grassland,Grassland
903,2,Rocky Mountain Subalpine-Montane Mesic Meadow,Grassland
904,2,Inter-Mountain Basins Greasewood Flat,Shrubland
905,2,Rocky Mountain Montane Riparian Systems,Riparian
906,2,Western Great Plains Floodplain Systems,Riparian
907,2,Middle Rocky Mountain Montane Douglas-fir Forest and Woodland,Conifer
908,2,Inter-Mountain Basins Sparsely Vegetated Systems,Sparse
909,2,Mediterranean California Sparsely Vegetated Systems,Sparse
910,2,Central and Southern California Mixed Evergreen Woodland,Hardwood
911,2,Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland,Conifer
912,2,Mediterranean California Mixed Oak Woodland,Hardwood
913,2,Mediterranean California Lower Montane Black Oak-Conifer Forest and Woodland,Conifer
914,2,California Montane Jeffrey Pine(-Ponderosa Pine) Woodland,Conifer
915,2,Mediterranean California Mixed Evergreen Forest,Conifer
916,2,Sonora-Mojave Mixed Salt Desert Scrub,Shrubland
917,2,California Mesic Chaparral,Shrubland
918,2,Northern and Central California Dry-Mesic Chaparral,Shrubland
919,2,Sonora-Mojave Semi-Desert Chaparral,Shrubland
920,2,California Central Valley Mixed Oak Savanna,Hardwood
921,2,California Lower Montane Blue Oak-Foothill Pine Woodland and Savanna,Hardwood
922,2,California Central Valley and Southern Coastal Grassland,Grassland
923,2,North Pacific Montane Grassland,Grassland
924,2,California Central Valley Riparian Woodland and Shrubland,Riparian
925,2,California Montane Riparian Systems,Riparian
926,2,Pacific Coastal Marsh Systems,Riparian
927,2,North American Warm Desert Sparsely Vegetated Systems,Sparse
928,2,Central and Southern California Mixed Evergreen Woodland,Hardwood
929,2,California Coastal Redwood Forest,Conifer
930,2,Great Basin Pinyon-Juniper Woodland,Conifer
931,2,Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland,Conifer
932,2,Mediterranean California Mesic Mixed Conifer Forest and Woodland,Conifer
933,2,Mediterranean California Mixed Oak Woodland,Hardwood
934,2,Mediterranean California Lower Montane Black Oak-Conifer Forest and Woodland,Conifer
935,2,California Montane Jeffrey Pine(-Ponderosa Pine) Woodland,Conifer
936,2,Mediterranean California Mesic Serpentine Woodland and Chaparral,Shrubland
937,2,Sierra Nevada Subalpine Lodgepole Pine Forest and Woodland,Conifer
938,2,Mojave Mid-Elevation Mixed Desert Scrub,Shrubland
939,2,Sonora-Mojave Creosotebush-White Bursage Desert Scrub,Shrubland
940,2,Sonora-Mojave Mixed Salt Desert Scrub,Shrubland
941,2,Southern California Coastal Scrub,Shrubland
942,2,California Maritime Chaparral,Shrubland
943,2,California Mesic Chaparral,Shrubland
944,2,California Montane Woodland and Chaparral,Shrubland
945,2,California Xeric Serpentine Chaparral,Shrubland
946,2,Northern and Central California Dry-Mesic Chaparral,Shrubland
947,2,Sonora-Mojave Semi-Desert Chaparral,Shrubland
948,2,Sonoran Paloverde-Mixed Cacti Desert Scrub,Shrubland
949,2,Southern California Dry-Mesic Chaparral,Shrubland
950,2,California Central Valley Mixed Oak Savanna,Hardwood
951,2,California Coastal Live Oak Woodland and Savanna,Hardwood
952,2,California Lower Montane Blue Oak-Foothill Pine Woodland and Savanna,Hardwood
953,2,Southern California Oak Woodland and Savanna,Hardwood
954,2,Northern California Coastal Scrub,Shrubland
955,2,California Central Valley and Southern Coastal Grassland,Grassland
956,2,California Mesic Serpentine Grassland,Grassland
957,2,California Northern Coastal Grassland,Grassland
958,2,California Central Valley Riparian Woodland and Shrubland,Riparian
959,2,California Montane Riparian Systems,Riparian
960,2,North American Warm Desert Riparian Systems,Riparian
961,2,Pacific Coastal Marsh Systems,Riparian
962,2,California Coastal Closed-Cone Conifer Forest and Woodland,Conifer
963,2,Inter-Mountain Basins Sparsely Vegetated Systems,Sparse
964,2,Rocky Mountain Alpine/Montane Sparsely Vegetated Systems,Sparse
965,2,Rocky Mountain Aspen Forest and Woodland,Hardwood
966,2,Rocky Mountain Bigtooth Maple Ravine Woodland,Hardwood
967,2,Colorado Plateau Pinyon-Juniper Woodland,Conifer
968,2,Great Basin Pinyon-Juniper Woodland,Conifer
969,2,Rocky Mountain Foothill Limber Pine-Juniper Woodland,Conifer
970,2,Rocky Mountain Lodgepole Pine Forest,Conifer
971,2,Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland,Conifer
972,2,Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland,Conifer
973,2,Southern Rocky Mountain Ponderosa Pine Woodland,Conifer
974,2,Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland,Conifer
975,2,Rocky Mountain Subalpine Mesic-Wet Spruce-Fir Forest and Woodland,Conifer
976,2,Rocky Mountain Subalpine-Montane Limber-Bristlecone Pine Woodland,Conifer
977,2,Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland-Low Elevation,Hardwood-Conifer
978,2,Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland-High Elevation,Hardwood-Conifer
979,2,Inter-Mountain Basins Curl-leaf Mountain Mahogany Woodland and Shrubland,Shrubland
980,2,Colorado Plateau Mixed Low Sagebrush Shrubland,Shrubland
981,2,Rocky Mountain Alpine Dwarf-Shrubland,Shrubland
982,2,Colorado Plateau Blackbrush-Mormon-tea Shrubland,Shrubland
983,2,Great Basin Xeric Mixed Sagebrush Shrubland,Shrubland
985,2,Inter-Mountain Basins Mixed Salt Desert Scrub,Shrubland
986,2,Rocky Mountain Lower Montane-Foothill Shrubland,Shrubland
987,2,Southern Colorado Plateau Sand Shrubland,Shrubland
988,2,Colorado Plateau Pinyon-Juniper Shrubland,Conifer
989,2,Great Basin Semi-Desert Chaparral,Shrubland
990,2,Rocky Mountain Gambel Oak-Mixed Montane Shrubland -Continuous,Shrubland
991,2,Rocky Mountain Gambel Oak-Mixed Montane Shrubland-Patchy,Shrubland
992,2,Inter-Mountain Basins Juniper Savanna,Conifer
993,2,Southern Rocky Mountain Ponderosa Pine Savanna,Conifer
994,2,Inter-Mountain Basins Big Sagebrush Steppe,Shrubland
995,2,Inter-Mountain Basins Montane Sagebrush Steppe-Mountain Big Sagebrush,Shrubland
996,2,Inter-Mountain Basins Montane Sagebrush Steppe-Low Sagebrush,Shrubland
997,2,Inter-Mountain Basins Semi-Desert Shrub-Steppe,Shrubland
998,2,Inter-Mountain Basins Semi-Desert Grassland,Grassland
999,2,Rocky Mountain Alpine Turf,Grassland
1000,2,Rocky Mountain Subalpine-Montane Mesic Meadow,Grassland
1001,2,Southern Rocky Mountain Montane-Subalpine Grassland,Grassland
1002,2,Inter-Mountain Basins Greasewood Flat,Shrubland
1003,2,Inter-Mountain Basins Montane Riparian Systems,Riparian
1004,2,Rocky Mountain Montane Riparian Systems,Riparian
1005,2,Rocky Mountain Subalpine/Upper Montane Riparian Systems,Riparian
1006,2,Inter-Mountain Basins Sparsely Vegetated Systems,Sparse
1007,2,North American Warm Desert Sparsely Vegetated Systems,Sparse
1008,2,Rocky Mountain Alpine/Montane Sparsely Vegetated Systems,Sparse
1009,2,Rocky Mountain Aspen Forest and Woodland,Hardwood
1010,2,Colorado Plateau Pinyon-Juniper Woodland,Conifer
1011,2,Rocky Mountain Foothill Limber Pine-Juniper Woodland,Conifer
1012,2,Rocky Mountain Lodgepole Pine Forest,Conifer
1013,2,Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland,Conifer
1014,2,Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland,Conifer
1015,2,Southern Rocky Mountain Ponderosa Pine Woodland,Conifer
1016,2,Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland,Conifer
1017,2,Rocky Mountain Subalpine Mesic-Wet Spruce-Fir Forest and Woodland,Conifer
1018,2,Rocky Mountain Subalpine-Montane Limber-Bristlecone Pine Woodland,Conifer
1019,2,Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland-Low Elevation,Hardwood-Conifer
1020,2,Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland-High Elevation,Hardwood-Conifer
1021,2,Inter-Mountain Basins Curl-leaf Mountain Mahogany Woodland and Shrubland,Shrubland
1022,2,Colorado Plateau Mixed Low Sagebrush Shrubland,Shrubland
1023,2,Inter-Mountain Basins Mat Saltbush Shrubland,Shrubland
1024,2,Colorado Plateau Blackbrush-Mormon-tea Shrubland,Shrubland
1026,2,Inter-Mountain Basins Mixed Salt Desert Scrub,Shrubland
1027,2,Mojave Mid-Elevation Mixed Desert Scrub,Shrubland
1028,2,Rocky Mountain Lower Montane-Foothill Shrubland,Shrubland
1029,2,Southern Colorado Plateau Sand Shrubland,Shrubland
1030,2,Colorado Plateau Pinyon-Juniper Shrubland,Conifer
1031,2,Great Basin Semi-Desert Chaparral,Shrubland
1032,2,Mogollon Chaparral,Shrubland
1033,2,Rocky Mountain Gambel Oak-Mixed Montane Shrubland,Shrubland
1034,2,Inter-Mountain Basins Juniper Savanna,Conifer
1035,2,Southern Rocky Mountain Ponderosa Pine Savanna,Conifer
1036,2,Inter-Mountain Basins Big Sagebrush Steppe,Shrubland
1037,2,Inter-Mountain Basins Montane Sagebrush Steppe-Mountain Big Sagebrush,Shrubland
1038,2,Inter-Mountain Basins Montane Sagebrush Steppe-Low Sagebrush,Shrubland
1039,2,Inter-Mountain Basins Semi-Desert Shrub-Steppe,Shrubland
1040,2,Inter-Mountain Basins Semi-Desert Grassland,Grassland
1041,2,Southern Rocky Mountain Montane-Subalpine Grassland,Grassland
1042,2,Inter-Mountain Basins Greasewood Flat,Shrubland
1043,2,Rocky Mountain Montane Riparian Systems,Riparian
1044,2,Rocky Mountain Subalpine/Upper Montane Riparian Systems,Riparian
1045,2,Inter-Mountain Basins Sparsely Vegetated Systems,Sparse
1046,2,North American Warm Desert Sparsely Vegetated Systems,Sparse
1047,2,Rocky Mountain Alpine/Montane Sparsely Vegetated Systems,Sparse
1048,2,Rocky Mountain Aspen Forest and Woodland,Hardwood
1049,2,Columbia Plateau Western Juniper Woodland and Savanna,Conifer
1050,2,Great Basin Pinyon-Juniper Woodland,Conifer
1051,2,Inter-Mountain Basins Subalpine Limber-Bristlecone Pine Woodland,Conifer
1054,2,California Montane Jeffrey Pine(-Ponderosa Pine) Woodland,Conifer
1055,2,Mediterranean California Subalpine Woodland,Conifer
1056,2,Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland,Conifer
1057,2,Rocky Mountain Subalpine-Montane Limber-Bristlecone Pine Woodland,Conifer
1058,2,Sierra Nevada Subalpine Lodgepole Pine Forest and Woodland,Conifer
1059,2,Inter-Mountain Basins Curl-leaf Mountain Mahogany Woodland and Shrubland,Shrubland
1060,2,Great Basin Xeric Mixed Sagebrush Shrubland,Shrubland
1062,2,Inter-Mountain Basins Mixed Salt Desert Scrub,Shrubland
1063,2,Mojave Mid-Elevation Mixed Desert Scrub,Shrubland
1064,2,Sonora-Mojave Creosotebush-White Bursage Desert Scrub,Shrubland
1065,2,Sonora-Mojave Mixed Salt Desert Scrub,Shrubland
1066,2,Great Basin Semi-Desert Chaparral,Shrubland
1067,2,Columbia Plateau Low Sagebrush Steppe,Shrubland
1068,2,Inter-Mountain Basins Big Sagebrush Steppe,Shrubland
1069,2,Inter-Mountain Basins Montane Sagebrush Steppe,Shrubland
1070,2,Inter-Mountain Basins Semi-Desert Shrub-Steppe,Shrubland
1071,2,Inter-Mountain Basins Semi-Desert Grassland,Grassland
1072,2,Rocky Mountain Alpine Turf,Grassland
1073,2,Inter-Mountain Basins Greasewood Flat,Shrubland
